policy,eps,seed,fold,bearing,outcome,rul_at_alarm_s,lambda,esc_frac,bytes_per_snapshot,life_s
"Always-edge, CRC",0.2,2,0,Bearing3_1,premature,151980.0,1545.0,0.0,0.0,152220.0
"Always-edge, CRC",0.25,2,0,Bearing1_1,premature,6840.0,1387.5,0.0,0.0,7320.0
"Always-edge, CRC",0.25,2,0,Bearing2_1,premature,29040.0,1387.5,0.0,0.0,29400.0
"Always-edge, CRC",0.25,2,0,Bearing3_1,premature,151860.0,1387.5,0.0,0.0,152220.0
"Always-edge, CRC",0.3,2,0,Bearing1_1,premature,6840.0,1387.5,0.0,0.0,7320.0
"Always-edge, CRC",0.3,2,0,Bearing2_1,premature,29040.0,1387.5,0.0,0.0,29400.0
"Always-edge, CRC",0.3,2,0,Bearing3_1,premature,151860.0,1387.5,0.0,0.0,152220.0
"Always-edge, CRC",0.4,2,0,Bearing1_1,late,,1095.0,0.0,0.0,7320.0
"Always-edge, CRC",0.4,2,0,Bearing2_1,late,,1095.0,0.0,0.0,29400.0
"Always-edge, CRC",0.4,2,0,Bearing3_1,timely,4080.0,1095.0,0.0,0.0,152220.0
"Cloud point, fixed thr. H_p",,2,0,Bearing1_1,late,,0.0,1.0,112.0,7320.0
"Cloud point, fixed thr. H_p",,2,0,Bearing2_1,late,720.0,0.0,1.0,112.0,29400.0
"Cloud point, fixed thr. H_p",,2,0,Bearing3_1,timely,5700.0,0.0,1.0,112.0,152220.0
"Cloud point, fixed thr. H_c",,2,0,Bearing1_1,late,,0.0,1.0,112.0,7320.0
"Cloud point, fixed thr. H_c",,2,0,Bearing2_1,late,,0.0,1.0,112.0,29400.0
"Cloud point, fixed thr. H_c",,2,0,Bearing3_1,late,,0.0,1.0,112.0,152220.0
Anomaly threshold,,2,0,Bearing1_1,late,,0.0,0.0,0.0,7320.0
Anomaly threshold,,2,0,Bearing2_1,late,,0.0,0.0,0.0,29400.0
Anomaly threshold,,2,0,Bearing3_1,late,,0.0,0.0,0.0,152220.0
"HERA-v3 (onset-gated, CRC)",0.1,2,1,Bearing1_2,premature,9360.0,4357.5,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.1,2,1,Bearing2_2,premature,9360.0,4357.5,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.1,2,1,Bearing3_2,premature,149460.0,4357.5,0.999198717948718,124.0,149700.0
"HERA-v3 (onset-gated, CRC)",0.15,2,1,Bearing1_2,premature,9360.0,4357.5,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.15,2,1,Bearing2_2,premature,9360.0,4357.5,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.15,2,1,Bearing3_2,premature,149460.0,4357.5,0.999198717948718,124.0,149700.0
"HERA-v3 (onset-gated, CRC)",0.2,2,1,Bearing1_2,premature,9360.0,4177.5,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.2,2,1,Bearing2_2,premature,9360.0,4177.5,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.2,2,1,Bearing3_2,premature,149460.0,4177.5,0.999198717948718,124.0,149700.0
"HERA-v3 (onset-gated, CRC)",0.25,2,1,Bearing1_2,premature,9360.0,3840.0,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.25,2,1,Bearing2_2,premature,9360.0,3840.0,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.25,2,1,Bearing3_2,premature,148860.0,3840.0,0.999198717948718,124.0,149700.0
"HERA-v3 (onset-gated, CRC)",0.3,2,1,Bearing1_2,premature,9360.0,3840.0,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.3,2,1,Bearing2_2,premature,9360.0,3840.0,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.3,2,1,Bearing3_2,premature,148860.0,3840.0,0.999198717948718,124.0,149700.0
"HERA-v3 (onset-gated, CRC)",0.4,2,1,Bearing1_2,timely,5700.0,2062.5,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.4,2,1,Bearing2_2,premature,7680.0,2062.5,0.9875776397515528,124.0,9600.0
"HERA-v3 (onset-gated, CRC)",0.4,2,1,Bearing3_2,late,,2062.5,0.999198717948718,124.0,149700.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,1,Bearing1_2,premature,8760.0,6000.0,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,1,Bearing2_2,premature,8760.0,6000.0,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,1,Bearing3_2,premature,148860.0,6000.0,0.9951923076923077,124.0,149700.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,1,Bearing1_2,premature,8760.0,6000.0,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,1,Bearing2_2,premature,8760.0,6000.0,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,1,Bearing3_2,premature,148860.0,6000.0,0.9951923076923077,124.0,149700.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,1,Bearing1_2,premature,7500.0,4222.5,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,1,Bearing2_2,premature,8760.0,4222.5,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,1,Bearing3_2,premature,148860.0,4222.5,0.9951923076923077,124.0,149700.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,1,Bearing1_2,premature,7500.0,4177.5,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,1,Bearing2_2,premature,8760.0,4177.5,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,1,Bearing3_2,premature,148860.0,4177.5,0.9951923076923077,124.0,149700.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,1,Bearing1_2,premature,7500.0,4177.5,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,1,Bearing2_2,premature,8760.0,4177.5,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,1,Bearing3_2,premature,148860.0,4177.5,0.9951923076923077,124.0,149700.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,1,Bearing1_2,timely,5700.0,2062.5,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,1,Bearing2_2,premature,7680.0,2062.5,0.9254658385093167,124.0,9600.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,1,Bearing3_2,late,,2062.5,0.9951923076923077,124.0,149700.0
"Always-cloud, CRC + burn-in",0.1,2,1,Bearing1_2,premature,7500.0,4357.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.1,2,1,Bearing2_2,premature,8880.0,4357.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.1,2,1,Bearing3_2,premature,148980.0,4357.5,1.0,112.0,149700.0
"Always-cloud, CRC + burn-in",0.15,2,1,Bearing1_2,premature,7500.0,4357.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.15,2,1,Bearing2_2,premature,8880.0,4357.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.15,2,1,Bearing3_2,premature,148980.0,4357.5,1.0,112.0,149700.0
"Always-cloud, CRC + burn-in",0.2,2,1,Bearing1_2,premature,7500.0,4222.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.2,2,1,Bearing2_2,premature,8880.0,4222.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.2,2,1,Bearing3_2,premature,148980.0,4222.5,1.0,112.0,149700.0
"Always-cloud, CRC + burn-in",0.25,2,1,Bearing1_2,premature,7500.0,4177.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.25,2,1,Bearing2_2,premature,8880.0,4177.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.25,2,1,Bearing3_2,premature,148980.0,4177.5,1.0,112.0,149700.0
"Always-cloud, CRC + burn-in",0.3,2,1,Bearing1_2,premature,7500.0,4177.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.3,2,1,Bearing2_2,premature,8880.0,4177.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.3,2,1,Bearing3_2,premature,148980.0,4177.5,1.0,112.0,149700.0
"Always-cloud, CRC + burn-in",0.4,2,1,Bearing1_2,timely,5700.0,2062.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.4,2,1,Bearing2_2,premature,7680.0,2062.5,1.0,112.0,9600.0
"Always-cloud, CRC + burn-in",0.4,2,1,Bearing3_2,late,,2062.5,1.0,112.0,149700.0
"Always-cloud, CRC",0.1,2,1,Bearing1_2,premature,9480.0,4357.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.1,2,1,Bearing2_2,premature,9480.0,4357.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.1,2,1,Bearing3_2,premature,149580.0,4357.5,1.0,112.0,149700.0
"Always-cloud, CRC",0.15,2,1,Bearing1_2,premature,9480.0,4357.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.15,2,1,Bearing2_2,premature,9480.0,4357.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.15,2,1,Bearing3_2,premature,149580.0,4357.5,1.0,112.0,149700.0
"Always-cloud, CRC",0.2,2,1,Bearing1_2,premature,9480.0,4177.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.2,2,1,Bearing2_2,premature,9480.0,4177.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.2,2,1,Bearing3_2,premature,149580.0,4177.5,1.0,112.0,149700.0
"Always-cloud, CRC",0.25,2,1,Bearing1_2,premature,9480.0,3502.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.25,2,1,Bearing2_2,premature,9480.0,3502.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.25,2,1,Bearing3_2,premature,148500.0,3502.5,1.0,112.0,149700.0
"Always-cloud, CRC",0.3,2,1,Bearing1_2,premature,9480.0,3502.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.3,2,1,Bearing2_2,premature,9480.0,3502.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.3,2,1,Bearing3_2,premature,148500.0,3502.5,1.0,112.0,149700.0
"Always-cloud, CRC",0.4,2,1,Bearing1_2,timely,5700.0,2062.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.4,2,1,Bearing2_2,premature,7680.0,2062.5,1.0,112.0,9600.0
"Always-cloud, CRC",0.4,2,1,Bearing3_2,late,,2062.5,1.0,112.0,149700.0
"Always-edge, CRC",0.1,2,1,Bearing1_2,premature,9480.0,1882.5,0.0,0.0,9600.0
"Always-edge, CRC",0.1,2,1,Bearing2_2,premature,9480.0,1882.5,0.0,0.0,9600.0
"Always-edge, CRC",0.1,2,1,Bearing3_2,premature,149340.0,1882.5,0.0,0.0,149700.0
"Always-edge, CRC",0.15,2,1,Bearing1_2,premature,9480.0,1882.5,0.0,0.0,9600.0
"Always-edge, CRC",0.15,2,1,Bearing2_2,premature,9480.0,1882.5,0.0,0.0,9600.0
"Always-edge, CRC",0.15,2,1,Bearing3_2,premature,149340.0,1882.5,0.0,0.0,149700.0
"Always-edge, CRC",0.2,2,1,Bearing1_2,premature,9480.0,1185.0,0.0,0.0,9600.0
"Always-edge, CRC",0.2,2,1,Bearing2_2,premature,9420.0,1185.0,0.0,0.0,9600.0
"Always-edge, CRC",0.2,2,1,Bearing3_2,premature,149040.0,1185.0,0.0,0.0,149700.0
"Always-edge, CRC",0.25,2,1,Bearing1_2,premature,9480.0,1162.5,0.0,0.0,9600.0
"Always-edge, CRC",0.25,2,1,Bearing2_2,premature,6360.0,1162.5,0.0,0.0,9600.0
"Always-edge, CRC",0.25,2,1,Bearing3_2,premature,149040.0,1162.5,0.0,0.0,149700.0
"Always-edge, CRC",0.3,2,1,Bearing1_2,premature,9480.0,1162.5,0.0,0.0,9600.0
"Always-edge, CRC",0.3,2,1,Bearing2_2,premature,6360.0,1162.5,0.0,0.0,9600.0
"Always-edge, CRC",0.3,2,1,Bearing3_2,premature,149040.0,1162.5,0.0,0.0,149700.0
"Always-edge, CRC",0.4,2,1,Bearing1_2,premature,9480.0,982.5,0.0,0.0,9600.0
"Always-edge, CRC",0.4,2,1,Bearing2_2,premature,6300.0,982.5,0.0,0.0,9600.0
"Always-edge, CRC",0.4,2,1,Bearing3_2,premature,148320.0,982.5,0.0,0.0,149700.0
"Cloud point, fixed thr. H_p",,2,1,Bearing1_2,premature,9480.0,0.0,1.0,112.0,9600.0
"Cloud point, fixed thr. H_p",,2,1,Bearing2_2,premature,7980.0,0.0,1.0,112.0,9600.0
"Cloud point, fixed thr. H_p",,2,1,Bearing3_2,premature,147660.0,0.0,1.0,112.0,149700.0
"Cloud point, fixed thr. H_c",,2,1,Bearing1_2,late,,0.0,1.0,112.0,9600.0
"Cloud point, fixed thr. H_c",,2,1,Bearing2_2,premature,6600.0,0.0,1.0,112.0,9600.0
"Cloud point, fixed thr. H_c",,2,1,Bearing3_2,late,,0.0,1.0,112.0,149700.0
Anomaly threshold,,2,1,Bearing1_2,timely,5760.0,0.0,0.0,0.0,9600.0
Anomaly threshold,,2,1,Bearing2_2,premature,6120.0,0.0,0.0,0.0,9600.0
Anomaly threshold,,2,1,Bearing3_2,late,,0.0,0.0,0.0,149700.0
"HERA-v3 (onset-gated, CRC)",0.1,2,2,Bearing1_3,premature,9180.0,4740.0,0.9873417721518988,124.0,9420.0
"HERA-v3 (onset-gated, CRC)",0.1,2,2,Bearing2_3,premature,31680.0,4740.0,0.9962476547842402,124.0,31920.0
"HERA-v3 (onset-gated, CRC)",0.1,2,2,Bearing3_3,premature,21960.0,4740.0,0.9946091644204852,124.0,22200.0
"HERA-v3 (onset-gated, CRC)",0.15,2,2,Bearing1_3,premature,9180.0,4740.0,0.9873417721518988,124.0,9420.0
"HERA-v3 (onset-gated, CRC)",0.15,2,2,Bearing2_3,premature,31680.0,4740.0,0.9962476547842402,124.0,31920.0
"HERA-v3 (onset-gated, CRC)",0.15,2,2,Bearing3_3,premature,21960.0,4740.0,0.9946091644204852,124.0,22200.0
"HERA-v3 (onset-gated, CRC)",0.2,2,2,Bearing1_3,premature,8940.0,4312.5,0.9873417721518988,124.0,9420.0
"HERA-v3 (onset-gated, CRC)",0.2,2,2,Bearing2_3,premature,31560.0,4312.5,0.9962476547842402,124.0,31920.0
"HERA-v3 (onset-gated, CRC)",0.2,2,2,Bearing3_3,premature,21960.0,4312.5,0.9946091644204852,124.0,22200.0
"HERA-v3 (onset-gated, CRC)",0.25,2,2,Bearing1_3,timely,5520.0,2985.0,0.9873417721518988,124.0,9420.0
"HERA-v3 (onset-gated, CRC)",0.25,2,2,Bearing2_3,premature,23820.0,2985.0,0.9962476547842402,124.0,31920.0
"HERA-v3 (onset-gated, CRC)",0.25,2,2,Bearing3_3,timely,1500.0,2985.0,0.9946091644204852,124.0,22200.0
"HERA-v3 (onset-gated, CRC)",0.3,2,2,Bearing1_3,timely,5520.0,2985.0,0.9873417721518988,124.0,9420.0
"HERA-v3 (onset-gated, CRC)",0.3,2,2,Bearing2_3,premature,23820.0,2985.0,0.9962476547842402,124.0,31920.0
"HERA-v3 (onset-gated, CRC)",0.3,2,2,Bearing3_3,timely,1500.0,2985.0,0.9946091644204852,124.0,22200.0
"HERA-v3 (onset-gated, CRC)",0.4,2,2,Bearing1_3,timely,5400.0,2175.0,0.9873417721518988,124.0,9420.0
"HERA-v3 (onset-gated, CRC)",0.4,2,2,Bearing2_3,premature,23040.0,2175.0,0.9962476547842402,124.0,31920.0
"HERA-v3 (onset-gated, CRC)",0.4,2,2,Bearing3_3,timely,1380.0,2175.0,0.9946091644204852,124.0,22200.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,2,Bearing1_3,premature,8580.0,6000.0,0.9240506329113924,124.0,9420.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,2,Bearing2_3,premature,31080.0,6000.0,0.9774859287054409,124.0,31920.0
"HERA-v3b (onset gate + burn-in, CRC)",0.1,2,2,Bearing3_3,premature,21360.0,6000.0,0.967654986522911,124.0,22200.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,2,Bearing1_3,premature,8580.0,6000.0,0.9240506329113924,124.0,9420.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,2,Bearing2_3,premature,31080.0,6000.0,0.9774859287054409,124.0,31920.0
"HERA-v3b (onset gate + burn-in, CRC)",0.15,2,2,Bearing3_3,premature,21360.0,6000.0,0.967654986522911,124.0,22200.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,2,Bearing1_3,premature,8580.0,6000.0,0.9240506329113924,124.0,9420.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,2,Bearing2_3,premature,31080.0,6000.0,0.9774859287054409,124.0,31920.0
"HERA-v3b (onset gate + burn-in, CRC)",0.2,2,2,Bearing3_3,premature,21360.0,6000.0,0.967654986522911,124.0,22200.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,2,Bearing1_3,premature,8580.0,4740.0,0.9240506329113924,124.0,9420.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,2,Bearing2_3,premature,31080.0,4740.0,0.9774859287054409,124.0,31920.0
"HERA-v3b (onset gate + burn-in, CRC)",0.25,2,2,Bearing3_3,premature,21360.0,4740.0,0.967654986522911,124.0,22200.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,2,Bearing1_3,premature,8580.0,4740.0,0.9240506329113924,124.0,9420.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,2,Bearing2_3,premature,31080.0,4740.0,0.9774859287054409,124.0,31920.0
"HERA-v3b (onset gate + burn-in, CRC)",0.3,2,2,Bearing3_3,premature,21360.0,4740.0,0.967654986522911,124.0,22200.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,2,Bearing1_3,timely,5400.0,2175.0,0.9240506329113924,124.0,9420.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,2,Bearing2_3,premature,23040.0,2175.0,0.9774859287054409,124.0,31920.0
"HERA-v3b (onset gate + burn-in, CRC)",0.4,2,2,Bearing3_3,timely,1380.0,2175.0,0.967654986522911,124.0,22200.0
"Always-cloud, CRC + burn-in",0.1,2,2,Bearing1_3,premature,8700.0,4740.0,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.1,2,2,Bearing2_3,premature,31200.0,4740.0,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.1,2,2,Bearing3_3,premature,21480.0,4740.0,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.15,2,2,Bearing1_3,premature,8700.0,4740.0,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.15,2,2,Bearing2_3,premature,31200.0,4740.0,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.15,2,2,Bearing3_3,premature,21480.0,4740.0,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.2,2,2,Bearing1_3,premature,8700.0,4582.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.2,2,2,Bearing2_3,premature,31200.0,4582.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.2,2,2,Bearing3_3,premature,21480.0,4582.5,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.25,2,2,Bearing1_3,premature,8400.0,3817.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.25,2,2,Bearing2_3,premature,24180.0,3817.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.25,2,2,Bearing3_3,timely,1560.0,3817.5,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.3,2,2,Bearing1_3,premature,8400.0,3817.5,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.3,2,2,Bearing2_3,premature,24180.0,3817.5,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.3,2,2,Bearing3_3,timely,1560.0,3817.5,1.0,112.0,22200.0
"Always-cloud, CRC + burn-in",0.4,2,2,Bearing1_3,timely,5400.0,2175.0,1.0,112.0,9420.0
"Always-cloud, CRC + burn-in",0.4,2,2,Bearing2_3,premature,23040.0,2175.0,1.0,112.0,31920.0
"Always-cloud, CRC + burn-in",0.4,2,2,Bearing3_3,timely,1380.0,2175.0,1.0,112.0,22200.0
"Always-cloud, CRC",0.1,2,2,Bearing1_3,premature,9300.0,4740.0,1.0,112.0,9420.0
"Always-cloud, CRC",0.1,2,2,Bearing2_3,premature,31800.0,4740.0,1.0,112.0,31920.0
"Always-cloud, CRC",0.1,2,2,Bearing3_3,premature,22080.0,4740.0,1.0,112.0,22200.0
"Always-cloud, CRC",0.15,2,2,Bearing1_3,premature,9300.0,4740.0,1.0,112.0,9420.0
"Always-cloud, CRC",0.15,2,2,Bearing2_3,premature,31800.0,4740.0,1.0,112.0,31920.0
"Always-cloud, CRC",0.15,2,2,Bearing3_3,premature,22080.0,4740.0,1.0,112.0,22200.0
"Always-cloud, CRC",0.2,2,2,Bearing1_3,premature,8640.0,4155.0,1.0,112.0,9420.0
"Always-cloud, CRC",0.2,2,2,Bearing2_3,premature,31140.0,4155.0,1.0,112.0,31920.0
"Always-cloud, CRC",0.2,2,2,Bearing3_3,premature,21600.0,4155.0,1.0,112.0,22200.0
"Always-cloud, CRC",0.25,2,2,Bearing1_3,timely,5520.0,2985.0,1.0,112.0,9420.0
"Always-cloud, CRC",0.25,2,2,Bearing2_3,premature,23820.0,2985.0,1.0,112.0,31920.0
"Always-cloud, CRC",0.25,2,2,Bearing3_3,timely,1500.0,2985.0,1.0,112.0,22200.0
"Always-cloud, CRC",0.3,2,2,Bearing1_3,timely,5520.0,2985.0,1.0,112.0,9420.0
"Always-cloud, CRC",0.3,2,2,Bearing2_3,premature,23820.0,2985.0,1.0,112.0,31920.0
"Always-cloud, CRC",0.3,2,2,Bearing3_3,timely,1500.0,2985.0,1.0,112.0,22200.0
"Always-cloud, CRC",0.4,2,2,Bearing1_3,timely,5400.0,2175.0,1.0,112.0,9420.0
"Always-cloud, CRC",0.4,2,2,Bearing2_3,premature,23040.0,2175.0,1.0,112.0,31920.0
"Always-cloud, CRC",0.4,2,2,Bearing3_3,timely,1380.0,2175.0,1.0,112.0,22200.0
"Always-edge, CRC",0.1,2,2,Bearing1_3,premature,9180.0,2220.0,0.0,0.0,9420.0
"Always-edge, CRC",0.1,2,2,Bearing2_3,premature,31680.0,2220.0,0.0,0.0,31920.0
"Always-edge, CRC",0.1,2,2,Bearing3_3,premature,21960.0,2220.0,0.0,0.0,22200.0
"Always-edge, CRC",0.15,2,2,Bearing1_3,premature,9180.0,2220.0,0.0,0.0,9420.0
"Always-edge, CRC",0.15,2,2,Bearing2_3,premature,31680.0,2220.0,0.0,0.0,31920.0
"Always-edge, CRC",0.15,2,2,Bearing3_3,premature,21960.0,2220.0,0.0,0.0,22200.0
"Always-edge, CRC",0.2,2,2,Bearing1_3,premature,8580.0,1545.0,0.0,0.0,9420.0
"Always-edge, CRC",0.2,2,2,Bearing2_3,premature,31560.0,1545.0,0.0,0.0,31920.0
"Always-edge, CRC",0.2,2,2,Bearing3_3,timely,1260.0,1545.0,0.0,0.0,22200.0
"Always-edge, CRC",0.25,2,2,Bearing1_3,premature,8100.0,1477.5,0.0,0.0,9420.0
"Always-edge, CRC",0.25,2,2,Bearing2_3,premature,31560.0,1477.5,0.0,0.0,31920.0
"Always-edge, CRC",0.25,2,2,Bearing3_3,timely,1200.0,1477.5,0.0,0.0,22200.0
"Always-edge, CRC",0.3,2,2,Bearing1_3,premature,8100.0,1477.5,0.0,0.0,9420.0
"Always-edge, CRC",0.3,2,2,Bearing2_3,premature,31560.0,1477.5,0.0,0.0,31920.0
"Always-edge, CRC",0.3,2,2,Bearing3_3,timely,1200.0,1477.5,0.0,0.0,22200.0
"Always-edge, CRC",0.4,2,2,Bearing1_3,late,,937.5,0.0,0.0,9420.0
"Always-edge, CRC",0.4,2,2,Bearing2_3,premature,9180.0,937.5,0.0,0.0,31920.0
"Always-edge, CRC",0.4,2,2,Bearing3_3,late,60.0,937.5,0.0,0.0,22200.0
"Cloud point, fixed thr. H_p",,2,2,Bearing1_3,timely,5460.0,0.0,1.0,112.0,9420.0
"Cloud point, fixed thr. H_p",,2,2,Bearing2_3,premature,23160.0,0.0,1.0,112.0,31920.0
"Cloud point, fixed thr. H_p",,2,2,Bearing3_3,timely,1440.0,0.0,1.0,112.0,22200.0
"Cloud point, fixed thr. H_c",,2,2,Bearing1_3,late,,0.0,1.0,112.0,9420.0
"Cloud point, fixed thr. H_c",,2,2,Bearing2_3,premature,8820.0,0.0,1.0,112.0,31920.0
"Cloud point, fixed thr. H_c",,2,2,Bearing3_3,late,,0.0,1.0,112.0,22200.0
Anomaly threshold,,2,2,Bearing1_3,timely,3360.0,0.0,0.0,0.0,9420.0
Anomaly threshold,,2,2,Bearing2_3,premature,12300.0,0.0,0.0,0.0,31920.0
Anomaly threshold,,2,2,Bearing3_3,timely,1320.0,0.0,0.0,0.0,22200.0
"HERA-v3 (onset-gated, CRC)",0.1,2,3,Bearing1_4,premature,7020.0,3480.0,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.1,2,3,Bearing2_4,late,420.0,3480.0,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.1,2,3,Bearing3_4,timely,5520.0,3480.0,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.15,2,3,Bearing1_4,premature,7020.0,3480.0,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.15,2,3,Bearing2_4,late,420.0,3480.0,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.15,2,3,Bearing3_4,timely,5520.0,3480.0,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.2,2,3,Bearing1_4,premature,7020.0,3322.5,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.2,2,3,Bearing2_4,late,360.0,3322.5,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.2,2,3,Bearing3_4,timely,5520.0,3322.5,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.25,2,3,Bearing1_4,premature,7020.0,2872.5,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.25,2,3,Bearing2_4,late,240.0,2872.5,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.25,2,3,Bearing3_4,timely,5400.0,2872.5,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.3,2,3,Bearing1_4,premature,7020.0,2872.5,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.3,2,3,Bearing2_4,late,240.0,2872.5,0.9523809523809523,124.0,2460.0
"HERA-v3 (onset-gated, CRC)",0.3,2,3,Bearing3_4,timely,5400.0,2872.5,0.9986798679867986,124.0,90840.0
"HERA-v3 (onset-gated, CRC)",0.4,2,3,Bearing1_4,late,,1725.0,0.9836065573770492,124.0,7260.0
"HERA-v3 (onset-gated, CRC)",0.4,2,3,Bearing2_4,late,0.0,1725.0,0.9523809523809523,124.0,2460.0
